apt_code,apt_name,si,gu,dong,연면적,관리비부과면적,total_home_num,일반인원,경비인원,청소인원,const_firm,const_complete,건축면적,아파트평형,층수,parking_num,아파트시설,전기안전관리방법,화재수신반유무,홈네트워크-주차관제시스템,예산지출액,경비실CCTV카메라수,경비실CCTV모니터수,택비방식,경비예산 지출액,경비근무형태,음식물처리방식,청소 연간예산 지출액,청소세대당청소인원,소독면적,소독 년 예산 지출액,엘리베이터 수,엘리베이터 계약방식,엘리베이터 설치년도 운행,엘리베이터 종류,엘리베이터 운행층,엘리베이터 관리형태,엘리베이터 년 예산지출,엘리베이터 수리비,엘리베이터 월수리건수,수선유지충당금,수선유지대체금,전체동수,급수시설,주소(나머지),아파트고유번호,우편번호,좌표X,좌표Y,주소(도로명),주소(도로 상세주소),법정동주소,단지분류,도로명주소,전용면적별 세대현황1,전용면적별 세대현황2,85_135이하,135초과,주거전용면적
A12127004,상암월드컵파크2단지,서울,마포구,상암동,71714,54433,657,7,6,6,서광산업,,0,,20,544,관리실노인정보육시설어린이놀이터주민운동시설,전기안전대행업체위탁,관리,유,0,4,놀이터 주차장 엘레베이터 관리소,유,107768400,격일제,,69760080,,0,5040000,16대,전체(FM),(2003 )년도 설치 (5 )연간 운행,로프식,전층운행,,14784000,2387000,,23848380,0,7,부스터방식 고가수조,1637번지,105-82-63121,121270,126.8915091,37.5749496,월드컵북로47길,46,서울특별시 마포구 상암동 1637 상암월드컵파크2단지,아파트,서울특별시 마포구 월드컵북로47길 46,657,0,0,,38606.78
A14003007,LG한강자이,서울,용산구,이촌동,193955,138309,656,13,38,15,LG건설,2003-04-01 00:00:00.0,6757.9,,25|,1686,체육관,직원 선임,화재수신반(관리) 승강기비상호출(관리) cctv 야간당직자(관리),홈네트워크(무) 주차관제시스템(유),0,,관리사무소(0대) 놀이터(대) 주차장(대) 엘리베이터(대),택배수령,0,격일제,무,0,,138302,0,층용 20대,종합계약(fm),2003년도 설치 (7년간)운행,로프식,전층운행,,0,0,,0,0,10,부스터방식,,106-80-02803,140030,126.9711068,37.5199669,이촌로64길,15,서울특별시 용산구 이촌동 430 LG한강자이,아파트,서울특별시 용산구 이촌로64길 15,0,46,152,,107575.09
A13312303,성수아이파크,서울,성동구,성수2가3동,80824,80824,656,7,10,7,현대산업개발주식회사,,0,,25층,1000,,,,,0,,,,0,격일제,안함,0,,0,0,17대,,8년,현대엘리베이터,지하2층~지상 25층,,0,1190000,,0,0,11,부스타방식,834번지,206-80-05508,133123,127.0572188,37.547123,성수이로,137,서울특별시 성동구 성수동2가 834 성수아이파크,아파트,서울특별시 성동구 성수이로 137,0,236,420,,65859.4
A14319011,자양우성1차,서울,광진구,자양동,55720,54704,656,6,12,6,제일은행강동구청주택사업,1988-09-01 00:00:00.0,0,,15|13,229,관리사무소경로당입주자집회소경비실주차장오수정화조공동저수시설승강기,,관리,무,212588410,2,승강기 내부현관입구 외곽,,177984000,격일제,3개소 4회/주,63936000,,0,5957280,15층용 11대 13층용 4대,전체(FM),1988년도 설치 21년간 운행,로프식,12층제외,쉬브로프등,9900000,1995840,1건/월,23887840,0,6,고가수조,,206-82-60882,,127.0755843,37.534414,뚝섬로,569,서울특별시 광진구 자양동 579 자양우성1차,아파트,서울특별시 광진구 뚝섬로 569,386,270,0,,43139.88
A15288809,신도림동아2차,서울,구로구,신도림동,98211,69413,655,6,8,7,동아건설산업(주),,0,,26,779,관리사무실.경비실.생활평의시설.보육시설.노인정,자체,관리,무,159800395,7대,경비실6 관리실1,무(보안요원이관리),125080000,격일제,주3회,65520000,655세대/7명,98211,6960000,13대,입찰,10년,동양 DY-20,26층22층,정기검사시 지적된 부품등,9945000,2400000,용역계약,25320000,0,5,고가수조,신도림2차동아아파트,1138260519,8208,126.8860242,37.5083651,경인로,643,서울특별시 구로구 신도림동 644 신도림동아2차,아파트,서울특별시 구로구 경인로 643,220,339,96,,52680.696
A14381513,광장청구,서울,광진구,광장동,76231,76231,654,7,10,7,청구주택,,3398.45,,23,478,,,관리,무,0,4,지하주차장 엘리베이터 1층 홀,무,0,격일제,3개소/3회 주,0,109,0,0,23층 11대,승강기종합유지보수계약(OM계약),(1995)년도 설치 (14)연간 운행,로프식,12층제외,,0,0,,0,0,4,고가수조,청구아파트,2068260922,4984,127.0962915,37.5425784,아차산로,503-23,서울특별시 광진구 광장동 566 광장청구,아파트,서울특별시 광진구 아차산로 503-23,340,314,0,,47029.04
A14003103,이촌현대,서울,용산구,이촌1동,92195,92195,653,13,22,10,현대건설,,0,,15,637,관리사무실 경로당 입주자집회소 어린이놀이터 체육시설 주차장 오수정화조 공동저수시설 승강기,직원선임,화재수신반 관리 승강기비상호출 관리 CCTV야간당직자관리,무,370579000,10,정서문초소 각동 초소,수령,397335000,격일제,7개소(5회/주),105600000,82세대 1명,92034,10200000,16대,위탁(티센크루프엘리베이터코리아(주),12년,로프식,12층 제외 운행,GTR스택 BCU-2(2곳) 비상전원장치 CCU60 층 표시판 교체,14784000,1232000,3회,66933480,0,8,고가수조방식,301-160,1068000765,140031,126.9808408,37.5185927,이촌로,303,서울특별시 용산구 이촌동 301-160 이촌현대,아파트,서울특별시 용산구 이촌로 303,0,5,370,,83361.61
A13922110,중계양지대림2차,서울,노원구,중계1동,92226,72104,652,5,10,7,대림산업,,0,,25층,695,어린이놀이터 노인정 관리소 보육시설 경비실외,직원선임,관리,무,151903027,4대,놀이터 주차장 승강기 복도,무,153840000,격일제,매일처리,64345800,93.14(세대/명),72104,1744800,25층용 11대 13층용 3대,,1998년도설치 (11)연간운행,로프,12층제외,쉬브/로프 카 권상기 전기제어반,11088000,924000,,0,0,8,고가수조,02)952-2597,217-80-03965,139221,127.0725116,37.6537351,덕릉로73길,28,서울특별시 노원구 중계동 588 중계양지대림2차,아파트,서울특별시 노원구 덕릉로73길 28,186,282,184,,56108.68
A12180407,공덕삼성,서울,마포구,공덕동,89512,71155,651,2500,8,7,삼성물산,,0,,25층,658,관리사무소경비실경로당입주자집회소어린이놀이터테니스장보육시설오수정화조공동저수시설승강기 ,선임,관리,유,185560372,99 개,100세대,유,137391350,격일제근무,5개소 / 격일 수거,71706000,93세대 / 1명,71155,4664760,15인승 13대,위탁계약(태영엘리베이트),10년,LG 오티스,매층 운행,쉬브 로프 COIL ASY CORE,11696550,2047320,10건/월,31663684,0,5,공동저수시설1226톤,공덕삼성아파트,105-82-60954,4145,126.9514816,37.5468006,마포대로,115-8,서울특별시 마포구 공덕동 371 공덕삼성,아파트,서울특별시 마포구 마포대로 115-8,230,287,134,,53511.9
A12103006,대우메트로디오빌,서울,마포구,신공덕동,18207,18207,242,9,4,3,대우건설,2005-12-01 00:00:00.0,18206.84,49.47|60.94|60.62|72|73.56|98.3|104.61|121.06|122.71|135.94|146.42|167.55,지하8|30,370,관리실근린생활시설주차장,직원 상주,상주 관리, 유,0,48,지하주차장근린생활시설 승강기 내부,,0,격일제, 1개소 / 주3회  (외부업체용역),0,5783.205㎡  (1인당) ,18207,0,3,부분 단순계약 (POG),4년,로프식 VVVF,B7 - 30층,,0,1150000, 월 1건 ,0,0,1,부스터 방식,167,105-82-67336,121030,126.9528726,37.5435044,백범로,199,서울특별시 마포구 신공덕동 167 대우메트로디오빌,주상복합,서울특별시 마포구 백범로 199,228,14,0,,8696.92
A13523005,일원목련타운,서울,강남구,일원동,91291,91267,650,7,24,6,금호.진로,,0,,15층,963,관리사무소.노인정.기전실 열교환실.어린이놀이터,직용채용,관리,무,244800000,,1층 경비실입구등,,400326240,격일제,,71414160,,91291,4818000,22대,위탁,16년,로프식(승객용),15층.14층,메인쉬브외,0,0,,96000000,0,8,고가수조,716번지,120-82-60609,135230,127.0842628,37.4852093,광평로19길,15,서울특별시 강남구 일원동 716 일원목련타운,아파트,서울특별시 강남구 광평로19길 15,0,0,650,,75339.5
A13083102,래미안이문2차,서울,동대문구,이문1동,92901,65497,648,6,8,8,삼성물산,2004-04-01 00:00:00.0,4111.46,78.42|104.62|135.24|177.62,23|,777,헬스장,,유,유,0,12,지상 지하 주차장,무,0,격일,,0,81세대/명,65497,0,17,종합계약,6,기어레스,지하2층~지상23층,,0,2924000,약 3건,0,0,9,부스타,311,204-80-05157,130831,127.0600617,37.593404,이문로12길,3-10,서울특별시 동대문구 이문동 311 래미안이문2차,아파트,서울특별시 동대문구 이문로12길 3-10,267,258,101,,52476.75
A13881103,삼환가락,서울,송파구,가락2동,78364,78364,648,2500,22,7,(주)삼환까뮤,1984-11-01 00:00:00.0,6160.76,95|110|147,12층|,650,놀이터 노인정 주차장 등,직영,관리,,0,24대,승강기 현관 주차장 외곽 놀이터 관리사무소 정 후문 등,유,0,격일제, 위탁 (구청대행업체),0,,78364,0,19,전체,25년 ,VAC-8,1.2.3층제외 희망세대운행,메인쉬브 로프 등 ,0,0,,0,0,9,고가수조,176번지,215-82-61814,138811,127.1367851,37.4953676,오금로,432,서울특별시 송파구 가락동 176 삼환가락,아파트,서울특별시 송파구 오금로 432,0,383,265,,62233.816
A13522003,수서삼익,서울,강남구,수서동,57521,57521,645,7,10,4,삼익건설,1992-10-01 00:00:00.0,4243,22|26|35,1|15,650,놀이터노인정관리사무소,전기안전대행업체위탁,관리,무,85378700,5,엘리베이터,유,152520000,격일제,매일,45240000,1인당 160세대,57521,6055200,8,,17년,로프식,12층제외,,5760000,1077120,1,19722130,0,5,고가수조,708,213-80-02343,135220,127.1009549,37.4891651,광평로51길,27,서울특별시 강남구 수서동 708 수서삼익,아파트,서울특별시 강남구 광평로51길 27,495,150,0,,40428
A13785203,방배1차현대,서울,서초구,방배동,96043,70194,644,7,12,8,방배2-1지구 재건축 조합,,0,,20,798,노인정관리사무소경비실어린이놀이터농구장문고,직원선임,야간당직자,무,204346130,5,각경비초소 및 사무소,유,177840000,격일제,3개소 6회/주,92882220,80세대/1명,70194,6369600,20층용 15대,전체계약,1999년도 설치(10)년간 운행,로프식,전층운행,와이어로프 버튼 벨트등,11880000,2185920,10건/월,36303260,0,8,부스터방식,방배1차현대아파트,1148002027,6567,126.9839808,37.4885417,서초대로1길,30,서울특별시 서초구 방배동 1344 방배1차현대,아파트,서울특별시 서초구 서초대로1길 30,262,224,158,,53760.11
A13501004,논현신동아,서울,강남구,논현동,58817,58817,644,15,10,7,신동아건설,,0,,13,0,,,유,무,0,,,,134604240,격일제,,70320960,,58817,6190800,20,,13,,,,11880000,0,,24000000,0,6,,22,211-80-01159,135010,127.0233647,37.5149073,강남대로146길,28,서울특별시 강남구 논현동 22 논현신동아,아파트,서울특별시 강남구 강남대로146길 28,273,219,152,,45646.06
A13308004,응봉금호현대,서울,성동구,응봉동,70582,70581,644,6,20,5,현대산업개발(주),,0,,14층,0,,,,,0,,,,0,,,0,,0,0,13,,,,,,0,0,,0,0,9,,98,2068260830,133080,127.0309609,37.5510665,독서당로,381,서울특별시 성동구 응봉동 98 응봉금호현대,아파트,서울특별시 성동구 독서당로 377,176,336,132,,53196.96
A15728005,마곡수명산파크7단지,서울,강서구,내발산동,72305,52760,643,7,8,6,SH공사,2008-09-01 00:00:00.0,6335.36,49|84,10|13,712,,,관리,유,0,,놀이터 주차장 엘레베이터 관리소,무,120000000,격일제,개소 10 회/주,0,( 107세대/ 6명),0,7833960,층용 대 층용 대,전체(FM),,로프식,전층운행,쉬브/로브( 년) 카( 년) 권상기( 년) 전기제어반( 년) 브레이커( 년) 완충기( 년) 균형추( 년) 안전장치( 년) 전면교체( 년),15048000,2300000,건/월,0,0,10,부스터방식,마곡수명산파크7단지아파트,109-82-68017,7642,126.8223697,37.5483311,수명로2가길,22,서울특별시 강서구 내발산동 756 마곡수명산파크7단지,아파트,서울특별시 강서구 수명로2가길 22,395,248,0,,40735.1
A13402305,천호삼성아파트,서울,강동구,천호동,49295,43897,396,5,6,4,삼성물산(주),1997-05-01 00:00:00.0,2593,84.69|110.85|141.89,20|,504,관리소경로당입주자집회소어린이놀이터체육시설주차장오수정화조공동정화시설승강기경비실 등,직원선임,당직자관리,무,152793970,48,놀이터 주차장 엘리베이터 각동 정면 배면,무(경비실 관리),71004240,격일제,3개소 1회/주,35688000,99세대/명,43008,3919680,20층용 : 7대 19층용 : 1대,,( 1997 )년도설치 ( 12)년간운행,로프식,1-2층제외 운행,,8640000,720000,    1건/월,18932490,142000,3,고가수조,삼성아파트,212-80-02447,5338,127.1352572,37.5387176,성안로25길,6,서울특별시 강동구 천호동 528 천호삼성아파트,아파트,서울특별시 강동구 성안로25길 6,140,138,118,,33634.73
A15780401,가양강나루현대,서울,강서구,가양동,79631,60210,642,7,9,6,고려산업개발(주),1999-03-01 00:00:00.0,4353.37,80.71|108.69,1|22,652,어린이놀이터2개소 노인정1개소 주차대수 652대 등,직원선임,화재수신반 관리승강기 비상호출 관리 CCTV야간당직자 관리,홈네트워크(무) 주차관제관리(무),0,5,어린이놀이터 2 단지 입구 2 지하주차장 36 승강기 17 동 입구 17,택배수령,0,격일제,3개소 회/주,0,16.7%(107세대),60210,0,17,종합계약(FM),1999년 설치,로프식,3층 이상(12층 제외) ,,0,2496780,건/월,0,0,9,부스터 + 고가수조 방식,강나루현대아파트,1098267605,7534,126.856966,37.5607691,양천로,507,서울특별시 강서구 가양동 448-1 가양강나루현대,아파트,서울특별시 강서구 양천로 507,342,300,0,,45931.92
A13086101,제기안암골벽산,서울,동대문구,제기2동,101108,75681,640,6,10,6,벽산건설,,0,,23|,896,,직영,,무,175559730,109개,주차장 승강기,,147676720,격일근무,,64088040,,102665,7373080,15대,전체,,로프식,,,11679470,2393820,,37802578,0,7,고가수조,서울 동대문구 제기동 153,204-80-03557,130861,127.032346,37.5835133,약령시로,25,서울특별시 동대문구 제기동 153 제기안암골벽산,아파트,서울특별시 동대문구 약령시로 25,88,308,244,,59920.92
A12119007,창전삼성,서울,마포구,창전동,91069,71419,640,7,18,6,삼성물산(주)건설부분,,8249.18,,20|13,645,헬스장및 골프연습장,자체,관리,무,296636800,8,107대(주차장64 놀이터5 승강기내부21 현관17),무,292496240,격일제,9개소/주3회,56880000,790000,71419,77774400,21,용역,1998년 설치 12년차 운행,로프식,12층 제외, 쉬브.로프교체(2007년) ,14868000,2940000,1,67843150,8126670,9,부스터펌프,437,105-82-60992,121190,126.9306956,37.5509952,서강로,95,서울특별시 마포구 창전동 437 창전삼성,아파트,서울특별시 마포구 서강로 95,176,276,188,,55576.28
A13987302,하계시영5단지,서울,노원구,하계2동,29740,29111,640,5,2,1,유원건설,1989-10-01 00:00:00.0,6084.32,45.256|45.717,05|,153,관리사무소노인정휴게소경비실어린이놀이터 및 파고라주차장상가,전기안전대행,,無,0,,,경비실 관리,0,격일 교대,비닐수거,0,,29740,0,,,,,,,0,0,,0,0,13,직수,272,217-80-33667,139873,127.065671,37.6332359,,,서울특별시 노원구 하계동 272 하계시영5단지,아파트,서울특별시 노원구 한글비석로 24,640,0,0,,23568
A15886512,신정학마을1단지,서울,양천구,신정3동,61997,46291,639,5,6,6,두산건설,,0,,15,0,관리사무소노인정어린이집놀이터지하주차장경비실MDF소방시설공중전농구장,직원선임,유선알림,주차차단기설치,146289690,7,1층현관엘리베이터내부지하주차장,,102037620,교대24시간,,55701600,,46291,2880336,11,,,로프식,1~15층,,14951298,1519650,,19570844,0,6,지하저수조 고가수조,1293번지,117-82-60700,158865,126.8443952,37.5080816,신정로14길,6,서울특별시 양천구 신정동 1293 신정학마을1단지,아파트,서울특별시 양천구 신정로14길 6,639,0,0,,33458.95
A15383905,남서울 무지개 ,서울,금천구,시흥1동,44288,44288,639,7,12,7,대한종합건설,,0,,10층,575,관리사무실경로당회의실어린이놀이터주차장,직원선임,관리관리관리,무무,227479320,20대,놀이터1대주차장12대엘리베이터7대,택배수령,125090280,격일제,5개소,45919500,92세대/7명,44288,6279600,10층용 7대,부분단순계약,5년,로프식,12층 제외운행,무,5544000,838530,0건,54243360,1475400,5,고가수조 방식,109-1,1198261476,153839,126.8982269,37.455971,시흥대로73길,11,서울특별시 금천구 시흥동 109-1 남서울 무지개 ,아파트,서울특별시 금천구 시흥대로73길 11,400,171,68,,40152.27
A14090902,이촌대림,서울,용산구,이촌2동,94207,72466,638,8,16,5,대림산업,1994-11-01 00:00:00.0,14989.12,85|112|148,22|,465,관리사무소노인정어린이놀이터,상주,,무,0,,,,0,격일제,,0,,72466,0,12,용역,,,,,0,0,,0,0,4,지하저수조,395,106-80-00654,140729,126.9543702,37.5256238,이촌로2가길,122,서울특별시 용산구 이촌동 395 이촌대림,아파트,서울특별시 용산구 이촌로2가길 122,198,264,176,,54340.44
A13307202,신동아,서울,성동구,행당2동,67930,62052,636,7,18,6,신동아건설,,0,,15,488,관리사무실경로당입주자집회소어린이놀이터주차장오수정화조공동저수시설승강기기타,직영,관리,무,204000000,1,주차장,무,289032000,격일제,3개소 2회/주,62182680,(127세대/명),62052,4257120,15층용 13대 (8인승11대17인승2대),,,로프식,12층 제외,,7800000,650000,,0,0,8,고가수조,344번지,2068000181,133072,127.0328542,37.5544019,독서당로,441,서울특별시 성동구 행당동 344 신동아,아파트,서울특별시 성동구 독서당로 441,338,208,90,,47802.69
